x,y
3256.698,94.50749
3257.18,94.50162
3257.662,94.49881
3258.145,94.49867
3258.627,94.50031
3259.109,94.50253
3259.591,94.50402
3260.073,94.5037
3260.555,94.50082
3261.037,94.49545
3261.519,94.48804
3262.001,94.4796
3262.484,94.47101
3262.966,94.46296
3263.448,94.45573
3263.93,94.44917
3264.412,94.44289
3264.894,94.43658
3265.376,94.43017
3265.858,94.42384
3266.341,94.4181
3266.823,94.41353
3267.305,94.41065
3267.787,94.40965
3268.269,94.41039
3268.751,94.41231
3269.233,94.41448
3269.715,94.41589
3270.198,94.41549
3270.68,94.41257
3271.162,94.40686
3271.644,94.39885
3272.126,94.38952
3272.608,94.38037
3273.09,94.3729
3273.572,94.36823
3274.054,94.3668
3274.537,94.3683
3275.019,94.37162
3275.501,94.37532
3275.983,94.37806
3276.465,94.37881
3276.947,94.37712
3277.429,94.37305
3277.911,94.3672
3278.394,94.36036
3278.875,94.35331
3279.358,94.34688
3279.84,94.34168
3280.322,94.33819
3280.804,94.33669
3281.286,94.33712
3281.768,94.33922
3282.25,94.34245
3282.732,94.34623
3283.215,94.34998
3283.697,94.35336
3284.179,94.35624
3284.661,94.35877
3285.143,94.36116
3285.625,94.36358
3286.107,94.36607
3286.589,94.36852
3287.072,94.37064
3287.554,94.37219
3288.036,94.37282
3288.518,94.37228
3289,94.37025
3289.482,94.36661
3289.964,94.36115
3290.446,94.35406
3290.928,94.3457
3291.411,94.33689
3291.893,94.32867
3292.375,94.32207
3292.857,94.31803
3293.339,94.31709
3293.821,94.31925
3294.303,94.3241
3294.785,94.33091
3295.268,94.33878
3295.75,94.34683
3296.232,94.35432
3296.714,94.3605
3297.196,94.365
3297.678,94.36761
3298.16,94.36854
3298.642,94.36837
3299.125,94.36782
3299.607,94.36773
3300.089,94.36855
3300.571,94.37024
3301.053,94.37208
3301.535,94.37303
3302.017,94.37197
3302.499,94.36821
3302.981,94.36176
3303.464,94.35347
3303.946,94.34473
3304.428,94.33704
3304.91,94.33169
3305.392,94.32938
3305.874,94.33025
3306.356,94.33409
3306.838,94.3405
3307.321,94.34911
3307.802,94.35948
3308.285,94.37112
3308.767,94.38315
3309.249,94.39437
3309.731,94.40343
3310.213,94.40919
3310.695,94.411
3311.177,94.40907
3311.659,94.40422
3312.142,94.39794
3312.624,94.39162
3313.106,94.38641
3313.588,94.38282
3314.07,94.38084
3314.552,94.38013
3315.034,94.38026
3315.516,94.38098
3315.999,94.38229
3316.481,94.38426
3316.963,94.38704
3317.445,94.39061
3317.927,94.39478
3318.409,94.39935
3318.891,94.40407
3319.373,94.40882
3319.855,94.41359
3320.338,94.4183
3320.82,94.42276
3321.302,94.42666
3321.784,94.42966
3322.266,94.43143
3322.748,94.43189
3323.23,94.43131
3323.712,94.4303
3324.195,94.42948
3324.677,94.42947
3325.159,94.43052
3325.641,94.43249
3326.123,94.43495
3326.605,94.43728
3327.087,94.43909
3327.569,94.44015
3328.052,94.44064
3328.534,94.44085
3329.016,94.44107
3329.498,94.44135
3329.98,94.44146
3330.462,94.44091
3330.944,94.43916
3331.426,94.43602
3331.908,94.4317
3332.391,94.42693
3332.873,94.42288
3333.355,94.42083
3333.837,94.42178
3334.319,94.42616
3334.801,94.43365
3335.283,94.44335
3335.765,94.45388
3336.248,94.46387
3336.729,94.47225
3337.212,94.47847
3337.694,94.4825
3338.176,94.48468
3338.658,94.4857
3339.14,94.48611
3339.622,94.48641
3340.104,94.48692
3340.586,94.48775
3341.069,94.48895
3341.551,94.49043
3342.033,94.49211
3342.515,94.4939
3342.997,94.49574
3343.479,94.49755
3343.961,94.49944
3344.443,94.50156
3344.926,94.50404
3345.408,94.50706
3345.89,94.5107
3346.372,94.51498
3346.854,94.5199
3347.336,94.52538
3347.818,94.53134
3348.3,94.53775
3348.782,94.54445
3349.265,94.5512
3349.747,94.55758
3350.229,94.56314
3350.711,94.56747
3351.193,94.57039
3351.675,94.5721
3352.157,94.57313
3352.639,94.57432
3353.122,94.57647
3353.604,94.58022
3354.086,94.58578
3354.568,94.59296
3355.05,94.60128
3355.532,94.61014
3356.014,94.61899
3356.496,94.6274
3356.979,94.635
3357.461,94.64153
3357.943,94.64671
3358.425,94.65042
3358.907,94.65268
3359.389,94.65386
3359.871,94.65462
3360.353,94.65583
3360.835,94.65821
3361.318,94.66232
3361.8,94.6682
3362.282,94.67561
3362.764,94.68397
3363.246,94.69292
3363.728,94.70224
3364.21,94.712
3364.692,94.72228
3365.175,94.73303
3365.656,94.7438
3366.139,94.75388
3366.621,94.76241
3367.103,94.76881
3367.585,94.7729
3368.067,94.77531
3368.549,94.77698
3369.031,94.77911
3369.513,94.78271
3369.996,94.78831
3370.478,94.79587
3370.96,94.80492
3371.442,94.81473
3371.924,94.82457
3372.406,94.83381
3372.888,94.842
3373.37,94.84889
3373.853,94.8545
3374.335,94.85895
3374.817,94.86273
3375.299,94.86658
3375.781,94.87123
3376.263,94.87724
3376.745,94.8849
3377.227,94.89394
3377.709,94.90366
3378.192,94.91329
3378.674,94.9221
3379.156,94.92987
3379.638,94.93672
3380.12,94.9432
3380.602,94.94979
3381.084,94.95673
3381.566,94.96392
3382.049,94.97095
3382.531,94.97735
3383.013,94.98289
3383.495,94.98753
3383.977,94.99161
3384.459,94.99538
3384.941,94.99902
3385.423,95.00234
3385.906,95.005
3386.388,95.00675
3386.87,95.00788
3387.352,95.00916
3387.834,95.0117
3388.316,95.01685
3388.798,95.02532
3389.28,95.03712
3389.762,95.05121
3390.245,95.0659
3390.727,95.0793
3391.209,95.08983
3391.691,95.09677
3392.173,95.10047
3392.655,95.10207
3393.137,95.10306
3393.619,95.10492
3394.102,95.10862
3394.583,95.1145
3395.066,95.12235
3395.548,95.13181
3396.03,95.14236
3396.512,95.15385
3396.994,95.16617
3397.476,95.17944
3397.958,95.1937
3398.44,95.20867
3398.923,95.22377
3399.405,95.23813
3399.887,95.25077
3400.369,95.26079
3400.851,95.26763
3401.333,95.27135
3401.815,95.27252
3402.297,95.27208
3402.78,95.27113
3403.262,95.27078
3403.744,95.27179
3404.226,95.27449
3404.708,95.27884
3405.19,95.2846
3405.672,95.2914
3406.154,95.2988
3406.636,95.30666
3407.119,95.31464
3407.601,95.32265
3408.083,95.33058
3408.565,95.33833
3409.047,95.3458
3409.529,95.35316
3410.011,95.36057
3410.493,95.36821
3410.976,95.37633
3411.458,95.3851
3411.94,95.39458
3412.422,95.40477
3412.904,95.41553
3413.386,95.4267
3413.868,95.43805
3414.35,95.44946
3414.833,95.46075
3415.315,95.4719
3415.797,95.48302
3416.279,95.49432
3416.761,95.50603
3417.243,95.51839
3417.725,95.53133
3418.207,95.54456
3418.689,95.55737
3419.172,95.56899
3419.654,95.57856
3420.136,95.58571
3420.618,95.59044
3421.1,95.59335
3421.582,95.59541
3422.064,95.59777
3422.546,95.60128
3423.029,95.60668
3423.51,95.61428
3423.993,95.62408
3424.475,95.63583
3424.957,95.64922
3425.439,95.66377
3425.921,95.67894
3426.403,95.69417
3426.885,95.709
3427.367,95.72318
3427.85,95.73684
3428.332,95.75028
3428.814,95.76398
3429.296,95.77824
3429.778,95.79294
3430.26,95.80743
3430.742,95.82093
3431.224,95.8325
3431.707,95.84172
3432.189,95.84885
3432.671,95.85487
3433.153,95.86101
3433.635,95.86844
3434.117,95.8778
3434.599,95.88905
3435.081,95.90157
3435.563,95.91444
3436.046,95.92706
3436.528,95.93918
3437.01,95.95099
3437.492,95.96305
3437.974,95.97562
3438.456,95.98859
3438.938,96.00159
3439.42,96.01375
3439.903,96.02441
3440.385,96.03313
3440.867,96.0399
3441.349,96.04502
3441.831,96.04901
3442.313,96.05224
3442.795,96.05518
3443.277,96.05807
3443.76,96.06135
3444.242,96.06554
3444.724,96.07135
3445.206,96.07938
3445.688,96.0901
3446.17,96.10332
3446.652,96.11862
3447.134,96.13506
3447.616,96.15164
3448.099,96.1676
3448.581,96.18249
3449.063,96.19614
3449.545,96.2086
3450.027,96.22005
3450.509,96.23078
3450.991,96.2411
3451.473,96.2515
3451.956,96.26254
3452.438,96.2747
3452.92,96.28823
3453.402,96.30314
3453.884,96.31894
3454.366,96.33493
3454.848,96.35049
3455.33,96.36504
3455.812,96.37832
3456.294,96.39034
3456.777,96.40108
3457.259,96.41061
3457.741,96.41886
3458.223,96.42574
3458.705,96.43143
3459.187,96.43652
3459.669,96.44199
3460.151,96.4491
3460.634,96.45891
3461.116,96.47208
3461.598,96.48852
3462.08,96.50744
3462.562,96.52763
3463.044,96.54779
3463.526,96.56695
3464.008,96.58449
3464.49,96.60014
3464.973,96.61381
3465.455,96.62537
3465.937,96.6348
3466.419,96.64216
3466.901,96.64777
3467.383,96.65226
3467.865,96.65651
3468.347,96.66135
3468.83,96.66733
3469.312,96.67462
3469.794,96.68291
3470.276,96.6918
3470.758,96.701
3471.24,96.71068
3471.722,96.72144
3472.204,96.73406
3472.687,96.74907
3473.169,96.76639
3473.651,96.78526
3474.133,96.80414
3474.615,96.82146
3475.097,96.83592
3475.579,96.84711
3476.061,96.85561
3476.543,96.86262
3477.026,96.8697
3477.508,96.87817
3477.99,96.88853
3478.472,96.90046
3478.954,96.913
3479.436,96.9249
3479.918,96.93517
3480.4,96.94331
3480.883,96.94975
3481.365,96.95561
3481.847,96.96229
3482.329,96.9712
3482.811,96.98322
3483.293,96.99866
3483.775,97.0171
3484.257,97.0377
3484.74,97.0593
3485.221,97.0807
3485.704,97.10076
3486.186,97.11853
3486.668,97.13327
3487.15,97.14469
3487.632,97.15289
3488.114,97.15845
3488.596,97.16234
3489.078,97.1659
3489.561,97.17035
3490.043,97.17665
3490.525,97.18516
3491.007,97.19559
3491.489,97.20719
3491.971,97.21895
3492.453,97.23
3492.935,97.23994
3493.417,97.24889
3493.9,97.25743
3494.382,97.26627
3494.864,97.27596
3495.346,97.28661
3495.828,97.29799
3496.31,97.30953
3496.792,97.32076
3497.274,97.33146
3497.757,97.34177
3498.239,97.35216
3498.721,97.3632
3499.203,97.37528
3499.685,97.38859
3500.167,97.40305
3500.649,97.4183
3501.131,97.43401
3501.614,97.44977
3502.096,97.46515
3502.578,97.47978
3503.06,97.49335
3503.542,97.50574
3504.024,97.51703
3504.506,97.5276
3504.988,97.53801
3505.47,97.54894
3505.953,97.56076
3506.435,97.57333
3506.917,97.58607
3507.399,97.59796
3507.881,97.60807
3508.363,97.61588
3508.845,97.62184
3509.327,97.6272
3509.81,97.63381
3510.292,97.64324
3510.774,97.65644
3511.256,97.6731
3511.738,97.69196
3512.22,97.7109
3512.702,97.72797
3513.184,97.74161
3513.666,97.75114
3514.148,97.75694
3514.631,97.76003
3515.113,97.76174
3515.595,97.76331
3516.077,97.76556
3516.559,97.76896
3517.041,97.77364
3517.523,97.77969
3518.005,97.78711
3518.488,97.79604
3518.97,97.80649
3519.452,97.81856
3519.934,97.83203
3520.416,97.84674
3520.898,97.86244
3521.38,97.87894
3521.862,97.89608
3522.344,97.91368
3522.827,97.93149
3523.309,97.94892
3523.791,97.96532
3524.273,97.97983
3524.755,97.99182
3525.237,98.00111
3525.719,98.00815
3526.201,98.01403
3526.684,98.02017
3527.166,98.02809
3527.648,98.03871
3528.13,98.05196
3528.612,98.06702
3529.094,98.08229
3529.576,98.09608
3530.058,98.10726
3530.541,98.11555
3531.022,98.12163
3531.505,98.12692
3531.987,98.13293
3532.469,98.14072
3532.951,98.15065
3533.433,98.162
3533.915,98.17354
3534.397,98.18399
3534.879,98.19237
3535.362,98.19859
3535.844,98.20336
3536.326,98.20817
3536.808,98.21435
3537.29,98.22298
3537.772,98.23428
3538.254,98.24783
3538.736,98.26263
3539.219,98.27757
3539.701,98.29176
3540.183,98.30466
3540.665,98.31618
3541.147,98.32669
3541.629,98.33663
3542.111,98.34664
3542.593,98.35713
3543.075,98.36857
3543.558,98.38095
3544.04,98.3943
3544.522,98.40825
3545.004,98.42245
3545.486,98.43645
3545.968,98.44991
3546.45,98.46259
3546.932,98.47451
3547.415,98.48579
3547.897,98.49676
3548.379,98.50774
3548.861,98.5192
3549.343,98.53143
3549.825,98.54485
3550.307,98.55959
3550.789,98.57545
3551.271,98.59196
3551.754,98.60818
3552.236,98.62305
3552.718,98.63554
3553.2,98.6452
3553.682,98.65223
3554.164,98.65752
3554.646,98.66232
3555.128,98.66799
3555.611,98.67562
3556.093,98.68565
3556.575,98.69771
3557.057,98.71098
3557.539,98.72408
3558.021,98.73561
3558.503,98.74454
3558.985,98.75028
3559.468,98.75296
3559.949,98.75321
3560.432,98.75209
3560.914,98.75092
3561.396,98.75082
3561.878,98.75294
3562.36,98.75803
3562.842,98.76659
3563.324,98.77882
3563.806,98.79462
3564.289,98.8138
3564.771,98.83601
3565.253,98.86073
3565.735,98.88739
3566.217,98.91487
3566.699,98.94196
3567.181,98.96719
3567.663,98.98947
3568.146,99.008
3568.628,99.02273
3569.11,99.034
3569.592,99.04245
3570.074,99.04879
3570.556,99.05371
3571.038,99.05791
3571.52,99.0622
3572.002,99.06718
3572.485,99.07362
3572.967,99.08221
3573.449,99.09337
3573.931,99.10699
3574.413,99.12258
3574.895,99.13908
3575.377,99.15517
3575.859,99.16958
3576.342,99.18162
3576.824,99.19109
3577.306,99.19857
3577.788,99.20493
3578.27,99.21103
3578.752,99.21733
3579.234,99.22385
3579.716,99.23016
3580.198,99.23569
3580.681,99.23996
3581.163,99.243
3581.645,99.24499
3582.127,99.24628
3582.609,99.24714
3583.091,99.24756
3583.573,99.2474
3584.055,99.24653
3584.538,99.24526
3585.02,99.24462
3585.502,99.24643
3585.984,99.25282
3586.466,99.26541
3586.948,99.28427
3587.43,99.30748
3587.912,99.33143
3588.395,99.3526
3588.876,99.36831
3589.359,99.37791
3589.841,99.38242
3590.323,99.38412
3590.805,99.38563
3591.287,99.3896
3591.769,99.39784
3592.251,99.41103
3592.733,99.42836
3593.216,99.44783
3593.698,99.46702
3594.18,99.48356
3594.662,99.49623
3595.144,99.5052
3595.626,99.51191
3596.108,99.51841
3596.59,99.5265
3597.073,99.53729
3597.555,99.55089
3598.037,99.56647
3598.519,99.58256
3599.001,99.59766
3599.483,99.61032
3599.965,99.61975
3600.447,99.62564
3600.929,99.62819
3601.412,99.62786
3601.894,99.62546
3602.376,99.62191
3602.858,99.61837
3603.34,99.61614
3603.822,99.61658
3604.304,99.6208
3604.786,99.62954
3605.269,99.64291
3605.751,99.66022
3606.233,99.68012
3606.715,99.70085
3607.197,99.72075
3607.679,99.73854
3608.161,99.75361
3608.643,99.76601
3609.125,99.77612
3609.608,99.78454
3610.09,99.79173
3610.572,99.79808
3611.054,99.80404
3611.536,99.80988
3612.018,99.81571
3612.5,99.82137
3612.982,99.82634
3613.465,99.82986
3613.947,99.83148
3614.429,99.83112
3614.911,99.82923
3615.393,99.82697
3615.875,99.82549
3616.357,99.82593
3616.839,99.82896
3617.322,99.83452
3617.803,99.84213
3618.286,99.85094
3618.768,99.86057
3619.25,99.87104
3619.732,99.88301
3620.214,99.89687
3620.696,99.91274
3621.178,99.92966
3621.66,99.94643
3622.143,99.96131
3622.625,99.97304
3623.107,99.98089
3623.589,99.98492
3624.071,99.98579
3624.553,99.98486
3625.035,99.98376
3625.517,99.98407
3626,99.98737
3626.482,99.99527
3626.964,100.0089
3627.446,100.0287
3627.928,100.0536
3628.41,100.0806
3628.892,100.105
3629.374,100.1231
3629.856,100.1336
3630.339,100.1376
3630.821,100.1379
3631.303,100.137
3631.785,100.1376
3632.267,100.1409
3632.749,100.1472
3633.231,100.1555
3633.713,100.164
3634.196,100.1709
3634.678,100.1747
3635.16,100.1753
3635.642,100.1737
3636.124,100.1712
3636.606,100.1692
3637.088,100.1686
3637.57,100.1695
3638.052,100.1718
3638.535,100.1749
3639.017,100.1785
3639.499,100.1829
3639.981,100.1886
3640.463,100.1961
3640.945,100.2057
3641.427,100.2169
3641.909,100.2284
3642.392,100.2387
3642.874,100.2466
3643.356,100.2513
3643.838,100.2531
3644.32,100.2532
3644.802,100.2531
3645.284,100.2553
3645.766,100.2618
3646.249,100.2746
3646.73,100.2946
3647.213,100.3217
3647.695,100.3546
3648.177,100.3901
3648.659,100.4248
3649.141,100.4547
3649.623,100.4764
3650.105,100.4882
3650.587,100.4902
3651.07,100.4842
3651.552,100.4731
3652.034,100.4604
3652.516,100.4487
3652.998,100.4404
3653.48,100.4367
3653.962,100.4382
3654.444,100.4448
3654.927,100.4551
3655.409,100.4676
3655.891,100.48
3656.373,100.4907
3656.855,100.4989
3657.337,100.5047
3657.819,100.5086
3658.301,100.5111
3658.783,100.5129
3659.266,100.5142
3659.748,100.5151
3660.23,100.5159
3660.712,100.5167
3661.194,100.5171
3661.676,100.5169
3662.158,100.5154
3662.64,100.5121
3663.123,100.507
3663.605,100.5002
3664.087,100.4927
3664.569,100.4855
3665.051,100.4796
3665.533,100.4753
3666.015,100.4726
3666.497,100.4709
3666.979,100.4695
3667.462,100.4682
3667.944,100.4675
3668.426,100.4687
3668.908,100.4729
3669.39,100.4807
3669.872,100.4908
3670.354,100.5007
3670.836,100.5078
3671.319,100.5107
3671.801,100.5098
3672.283,100.507
3672.765,100.505
3673.247,100.5069
3673.729,100.5152
3674.211,100.5307
3674.693,100.5514
3675.176,100.5727
3675.657,100.5901
3676.14,100.6013
3676.622,100.6072
3677.104,100.6104
3677.586,100.6133
3678.068,100.6172
3678.55,100.6222
3679.032,100.6274
3679.514,100.6316
3679.997,100.6342
3680.479,100.635
3680.961,100.6345
3681.443,100.6334
3681.925,100.632
3682.407,100.6303
3682.889,100.6275
3683.371,100.6226
3683.854,100.6151
3684.336,100.6051
3684.818,100.5934
3685.3,100.5814
3685.782,100.571
3686.264,100.5637
3686.746,100.5611
3687.228,100.5638
3687.71,100.5719
3688.193,100.5844
3688.675,100.5996
3689.157,100.6158
3689.639,100.631
3690.121,100.6436
3690.603,100.6524
3691.085,100.6571
3691.567,100.6576
3692.05,100.6549
3692.532,100.6502
3693.014,100.6451
3693.496,100.6412
3693.978,100.6392
3694.46,100.6395
3694.942,100.6415
3695.424,100.6443
3695.906,100.6463
3696.389,100.6463
3696.871,100.6437
3697.353,100.6388
3697.835,100.6327
3698.317,100.6269
3698.799,100.6232
3699.281,100.623
3699.763,100.6268
3700.246,100.6343
3700.728,100.6438
3701.21,100.6536
3701.692,100.6617
3702.174,100.6674
3702.656,100.6708
3703.138,100.6725
3703.62,100.6734
3704.103,100.6737
3704.584,100.6728
3705.067,100.6696
3705.549,100.663
3706.031,100.6522
3706.513,100.6377
3706.995,100.621
3707.477,100.605
3707.959,100.5928
3708.441,100.5874
3708.924,100.5905
3709.406,100.6019
3709.888,100.6199
3710.37,100.6412
3710.852,100.6625
3711.334,100.681
3711.816,100.6953
3712.298,100.705
3712.781,100.7105
3713.263,100.7125
3713.745,100.7115
3714.227,100.708
3714.709,100.7025
3715.191,100.6955
3715.673,100.6876
3716.155,100.6795
3716.637,100.6714
3717.12,100.6638
3717.602,100.6566
3718.084,100.6496
3718.566,100.643
3719.048,100.6371
3719.53,100.6323
3720.012,100.6294
3720.494,100.6288
3720.977,100.6309
3721.459,100.6352
3721.941,100.641
3722.423,100.6473
3722.905,100.653
3723.387,100.6576
3723.869,100.6615
3724.351,100.6653
3724.833,100.6698
3725.316,100.6759
3725.798,100.6835
3726.28,100.6919
3726.762,100.6997
3727.244,100.7054
3727.726,100.7076
3728.208,100.7057
3728.69,100.7001
3729.173,100.6918
3729.655,100.6823
3730.137,100.6735
3730.619,100.667
3731.101,100.6638
3731.583,100.6636
3732.065,100.6655
3732.547,100.6679
3733.03,100.6697
3733.511,100.6707
3733.994,100.6716
3734.476,100.6734
3734.958,100.677
3735.44,100.6817
3735.922,100.6864
3736.404,100.6891
3736.886,100.6887
3737.368,100.685
3737.851,100.6783
3738.333,100.6695
3738.815,100.6596
3739.297,100.6492
3739.779,100.6385
3740.261,100.6278
3740.743,100.6174
3741.225,100.6079
3741.708,100.6005
3742.19,100.597
3742.672,100.5992
3743.154,100.608
3743.636,100.6222
3744.118,100.6381
3744.6,100.6508
3745.082,100.6568
3745.564,100.6557
3746.047,100.6492
3746.529,100.6398
3747.011,100.6297
3747.493,100.6206
3747.975,100.6134
3748.457,100.6085
3748.939,100.6059
3749.421,100.6055
3749.904,100.6074
3750.386,100.6119
3750.868,100.6194
3751.35,100.6297
3751.832,100.6421
3752.314,100.6552
3752.796,100.6672
3753.278,100.677
3753.76,100.6839
3754.243,100.6877
3754.725,100.6889
3755.207,100.6881
3755.689,100.6861
3756.171,100.6837
3756.653,100.6817
3757.135,100.6808
3757.617,100.6816
3758.1,100.684
3758.582,100.6873
3759.064,100.6905
3759.546,100.6921
3760.028,100.691
3760.51,100.6867
3760.992,100.6795
3761.474,100.6709
3761.957,100.6624
3762.438,100.6559
3762.921,100.6528
3763.403,100.6538
3763.885,100.6583
3764.367,100.665
3764.849,100.6716
3765.331,100.6759
3765.813,100.6769
3766.295,100.6748
3766.778,100.6711
3767.26,100.668
3767.742,100.6677
3768.224,100.6717
3768.706,100.68
3769.188,100.6914
3769.67,100.7036
3770.152,100.7141
3770.635,100.7211
3771.117,100.7238
3771.599,100.7225
3772.081,100.7178
3772.563,100.7105
3773.045,100.701
3773.527,100.6898
3774.009,100.6774
3774.491,100.6647
3774.974,100.6529
3775.456,100.6437
3775.938,100.6385
3776.42,100.6381
3776.902,100.6428
3777.384,100.6514
3777.866,100.6621
3778.348,100.6726
3778.831,100.6806
3779.313,100.6851
3779.795,100.6862
3780.277,100.6847
3780.759,100.6821
3781.241,100.6795
3781.723,100.6773
3782.205,100.6755
3782.688,100.6736
3783.17,100.6714
3783.652,100.6687
3784.134,100.6657
3784.616,100.6632
3785.098,100.6617
3785.58,100.6617
3786.062,100.6633
3786.544,100.6662
3787.027,100.6702
3787.509,100.6749
3787.991,100.6802
3788.473,100.686
3788.955,100.6923
3789.437,100.6987
3789.919,100.7049
3790.401,100.7101
3790.884,100.7133
3791.365,100.7135
3791.848,100.7102
3792.33,100.7035
3792.812,100.6942
3793.294,100.6838
3793.776,100.6742
3794.258,100.6669
3794.74,100.6631
3795.222,100.663
3795.705,100.6652
3796.187,100.6674
3796.669,100.6673
3797.151,100.6633
3797.633,100.6552
3798.115,100.6443
3798.597,100.6336
3799.079,100.6259
3799.562,100.6244
3800.044,100.6304
3800.526,100.6431
3801.008,100.6587
3801.49,100.6713
3801.972,100.6769
3802.454,100.6739
3802.936,100.6642
3803.418,100.6511
3803.901,100.6389
3804.383,100.6312
3804.865,100.6303
3805.347,100.637
3805.829,100.65
3806.311,100.6659
3806.793,100.6799
3807.275,100.6882
3807.758,100.6895
3808.24,100.6849
3808.722,100.677
3809.204,100.6687
3809.686,100.6624
3810.168,100.6589
3810.65,100.6582
3811.132,100.6592
3811.615,100.6605
3812.097,100.6609
3812.579,100.6605
3813.061,100.6601
3813.543,100.6616
3814.025,100.6671
3814.507,100.6773
3814.989,100.6908
3815.471,100.7042
3815.954,100.7127
3816.436,100.7128
3816.918,100.7041
3817.4,100.6891
3817.882,100.6719
3818.364,100.6573
3818.846,100.6499
3819.328,100.6525
3819.811,100.6656
3820.292,100.6857
3820.775,100.7068
3821.257,100.7221
3821.739,100.7273
3822.221,100.7225
3822.703,100.7105
3823.185,100.6949
3823.667,100.679
3824.149,100.665
3824.632,100.6543
3825.114,100.6473
3825.596,100.6436
3826.078,100.6426
3826.56,100.6432
3827.042,100.6446
3827.524,100.6464
3828.006,100.6486
3828.489,100.6515
3828.971,100.6554
3829.453,100.6605
3829.935,100.6664
3830.417,100.672
3830.899,100.6756
3831.381,100.6756
3831.863,100.6706
3832.345,100.6607
3832.828,100.647
3833.31,100.6315
3833.792,100.6171
3834.274,100.6058
3834.756,100.5998
3835.238,100.5996
3835.72,100.605
3836.202,100.6143
3836.685,100.6255
3837.167,100.6366
3837.649,100.646
3838.131,100.653
3838.613,100.6578
3839.095,100.6611
3839.577,100.6635
3840.059,100.6653
3840.542,100.6665
3841.024,100.6672
3841.506,100.6672
3841.988,100.6665
3842.47,100.6652
3842.952,100.6635
3843.434,100.6615
3843.916,100.6596
3844.398,100.658
3844.881,100.6567
3845.363,100.6555
3845.845,100.6541
3846.327,100.652
3846.809,100.6485
3847.291,100.6431
3847.773,100.6356
3848.255,100.6259
3848.738,100.6145
3849.219,100.6024
3849.702,100.5911
3850.184,100.582
3850.666,100.577
3851.148,100.5777
3851.63,100.5853
3852.112,100.6
3852.594,100.62
3853.076,100.642
3853.559,100.6619
3854.041,100.6772
3854.523,100.6873
3855.005,100.6932
3855.487,100.6958
3855.969,100.6961
3856.451,100.6947
3856.933,100.6921
3857.416,100.6884
3857.898,100.6844
3858.38,100.6806
3858.862,100.6777
3859.344,100.6762
3859.826,100.6761
3860.308,100.6772
3860.79,100.6787
3861.272,100.6799
3861.755,100.68
3862.237,100.6788
3862.719,100.6766
3863.201,100.6738
3863.683,100.671
3864.165,100.6684
3864.647,100.6658
3865.129,100.6628
3865.612,100.6589
3866.094,100.6545
3866.576,100.6503
3867.058,100.6472
3867.54,100.6463
3868.022,100.6478
3868.504,100.6513
3868.986,100.655
3869.469,100.6569
3869.951,100.6552
3870.433,100.6498
3870.915,100.6422
3871.397,100.6346
3871.879,100.6287
3872.361,100.6258
3872.843,100.6256
3873.325,100.6271
3873.808,100.6284
3874.29,100.6281
3874.772,100.6256
3875.254,100.6216
3875.736,100.617
3876.218,100.6132
3876.7,100.6109
3877.182,100.6102
3877.665,100.6108
3878.146,100.6121
3878.629,100.6136
3879.111,100.6158
3879.593,100.6191
3880.075,100.6248
3880.557,100.6333
3881.039,100.644
3881.521,100.6559
3882.003,100.6674
3882.486,100.6769
3882.968,100.6837
3883.45,100.6874
3883.932,100.688
3884.414,100.6856
3884.896,100.6802
3885.378,100.6718
3885.86,100.6603
3886.343,100.6463
3886.825,100.6305
3887.307,100.614
3887.789,100.5983
3888.271,100.585
3888.753,100.5756
3889.235,100.5713
3889.717,100.5725
3890.199,100.5784
3890.682,100.5871
3891.164,100.5959
3891.646,100.602
3892.128,100.6042
3892.61,100.6019
3893.092,100.5964
3893.574,100.5889
3894.056,100.5807
3894.539,100.573
3895.021,100.5666
3895.503,100.5622
3895.985,100.5602
3896.467,100.5613
3896.949,100.5662
3897.431,100.5753
3897.913,100.5891
3898.396,100.6069
3898.878,100.6273
3899.36,100.6482
3899.842,100.667
3900.324,100.6818
3900.806,100.6917
3901.288,100.6968
3901.77,100.6979
3902.252,100.6962
3902.735,100.6929
3903.217,100.6887
3903.699,100.6839
3904.181,100.6785
3904.663,100.6727
3905.145,100.6667
3905.627,100.6609
3906.109,100.6558
3906.592,100.6515
3907.073,100.6481
3907.556,100.6451
3908.038,100.6423
3908.52,100.6395
3909.002,100.6368
3909.484,100.6347
3909.966,100.6336
3910.448,100.6338
3910.93,100.6348
3911.413,100.6359
3911.895,100.636
3912.377,100.634
3912.859,100.6299
3913.341,100.624
3913.823,100.6181
3914.305,100.6139
3914.787,100.6132
3915.27,100.6169
3915.752,100.6248
3916.234,100.6351
3916.716,100.6453
3917.198,100.6528
3917.68,100.6562
3918.162,100.6547
3918.644,100.6492
3919.126,100.6408
3919.609,100.6312
3920.091,100.6215
3920.573,100.613
3921.055,100.6062
3921.537,100.6018
3922.019,100.6002
3922.501,100.6018
3922.983,100.6066
3923.466,100.6144
3923.948,100.6241
3924.43,100.6345
3924.912,100.644
3925.394,100.6513
3925.876,100.6556
3926.358,100.6566
3926.84,100.6542
3927.323,100.6488
3927.805,100.6405
3928.287,100.6298
3928.769,100.6173
3929.251,100.6043
3929.733,100.5918
3930.215,100.5816
3930.697,100.5752
3931.179,100.5735
3931.662,100.5764
3932.144,100.5832
3932.626,100.5923
3933.108,100.6022
3933.59,100.6113
3934.072,100.6186
3934.554,100.6236
3935.036,100.6261
